Date,DayNum,StID,StName,Timestamp(ms),Trip,VehId,ac_power_kw,ac_power_w,accel,distance,elev_delta,elevation_m,heater_w,hv_current_a,hv_soc_percent,hv_voltage_v,lat,lon,motion_idx,prcp,soc_delta,speed,tmax,tmin
2018-08-24,295.527055593,USW00094847,Detroit,732300,2949,10,,250.0,0.025293053960746083,0.427074197799144,0.0,237,0.0,-43.9,100.0,387.5,42.2869427778,-83.7237108333,1039,0.0,0.0,78.939994812,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,736400,2949,10,,250.0,0.05085262971913432,0.8308208151603429,-3.0,237,0.0,-32.77777777777778,100.0,387.5,42.2869536111,-83.7231783333,1044,0.0,0.0,78.4799957275,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,739300,2949,10,,250.0,0.03867659832599411,0.6495339127246679,1.0,234,0.0,-15.071428571428571,100.0,388.35714285714283,42.2869716667,-83.7221386111,1053,0.0,0.0,72.9599990845,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,742400,2949,10,,250.0,0.03566183809468851,0.5936263834525859,3.0,235,0.0,50.5,100.0,389.0,42.2870119444,-83.7213844444,1060,0.0,0.0,60.6099967957,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,744800,2949,10,,250.0,0.05046179332021962,0.4910053246803676,13.0,238,0.0,48.785714285714285,100.0,392.57142857142856,42.2870575,-83.7207297222,1066,0.0,0.0,50.9899978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,747900,2949,10,,250.0,0.05187230757891559,0.5356479205049051,0.0,251,0.0,24.083333333333332,100.0,393.9166666666667,42.2870986111,-83.7202044444,1073,0.0,0.0,40.3499984741,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,751000,2949,10,,250.0,0.0820495920378173,0.30842778677651983,-4.0,251,0.0,21.857142857142858,100.0,393.5,42.2871611111,-83.7197511111,1079,0.0,0.0,25.8199996948,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,759700,2949,10,,250.0,0.08510813628496004,0.16563646632539272,0.0,247,0.0,5.8,100.0,392.45,42.2871961111,-83.71948138890001,1086,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,762600,2949,10,,250.0,0.3101764529575818,0.16512935773345908,0.0,247,0.0,-26.916666666666668,100.0,390.8333333333333,42.2871769444,-83.7193397222,1096,0.0,0.0,13.619999885599999,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,766500,2949,10,,250.0,0.08178145553356704,0.3322872527007283,0.0,247,0.0,-45.1,100.0,390.1,42.2871986111,-83.719225,1102,0.0,0.0,28.579999923699997,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,768800,2949,10,,250.0,0.08084413270441655,1.176150173860365,0.0,247,0.0,-41.416666666666664,100.0,388.5,42.2872411111,-83.71898111109999,1107,0.0,0.0,34.2099990845,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,772900,2949,10,,250.0,0.09799620697328244,2.9696409311765413,0.0,247,0.0,-76.88888888888889,100.0,386.27777777777777,42.2874244444,-83.7188061111,1113,0.0,0.0,49.579998016400005,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,775000,2949,10,,250.0,0.03916346676497717,1.6629873806548492,2.0,247,0.0,-65.7,100.0,384.5,42.2878905556,-83.718785,1122,0.0,0.0,53.6699981689,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,779200,2949,10,,250.0,0.05987909931832758,3.679085337393015,0.0,249,0.0,-65.125,100.0,384.5,42.2881513889,-83.7188661111,1127,0.0,0.0,61.36999893189999,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,782300,2949,10,,250.0,0.04973782905157024,2.746116277495226,4.0,249,0.0,-34.5,100.0,385.57142857142856,42.2887283333,-83.71906750000002,1135,0.0,0.0,58.699996948199995,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,785400,2949,10,,250.0,0.0517382645867808,2.6235849488968856,0.0,253,0.0,-35.642857142857146,100.0,387.0,42.2891591667,-83.719175,1142,0.0,0.0,56.59000015260001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,788500,2949,10,,250.0,0.05497123088821043,2.0927205184696858,-1.0,253,0.0,4.857142857142857,100.0,388.07142857142856,42.2895708333,-83.71908861109999,1149,0.0,0.0,46.0299987793,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,790600,2949,10,,250.0,0.04637991350474683,1.2399282026533909,4.0,252,0.0,38.5,100.0,388.5,42.2898977778,-83.7188277778,1156,0.0,0.0,34.3699989319,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,793700,2949,10,,250.0,0.08834175105021155,0.4283711801659553,0.0,256,0.0,38.214285714285715,100.0,392.07142857142856,42.290090277800005,-83.71859138890001,1161,0.0,0.0,7.75999975204,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,796900,2949,10,,250.0,0.19619638939021922,0.6653399846688127,0.0,256,0.0,-39.785714285714285,100.0,391.35714285714283,42.2901569444,-83.7185191667,1168,0.0,0.0,27.219999313400002,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,800000,2949,10,,250.0,0.08453713503676445,0.5786030855761106,0.0,256,0.0,-82.92857142857143,100.0,386.0,42.2902594444,-83.7183538889,1175,0.0,0.0,43.75,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,803100,2949,10,,250.0,0.06614208956596149,0.3638531277004938,2.0,256,0.0,-33.0,100.0,386.57142857142856,42.2903411111,-83.7180252778,1182,0.0,0.0,47.4199981689,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,806200,2949,10,,250.0,0.06366760893859905,0.3491574181912175,0.0,258,0.0,-8.785714285714286,100.0,387.0,42.2903405556,-83.7175527778,1189,0.0,0.0,43.930000305200004,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,809300,2949,10,,250.0,0.07058870490153733,0.32423211356018594,1.0,258,0.0,5.571428571428571,100.0,390.0,42.2903461111,-83.7171016667,1196,0.0,0.0,38.659999847399995,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,812400,2949,10,,250.0,0.07609371927772061,0.3269145736253445,0.0,259,0.0,-27.428571428571427,100.0,389.5,42.2903375,-83.7166866667,1203,0.0,0.0,42.7900009155,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,815500,2949,10,,250.0,0.04496383207307153,0.3698574106764321,1.0,259,0.0,-54.2,100.0,387.0,42.2903227778,-83.71628,1210,0.0,0.0,48.5499992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,817600,2949,10,,250.0,0.03994703139906544,0.40954483146947546,0.0,260,0.0,-58.9,100.0,386.2,42.2903061111,-83.71582,1215,0.0,0.0,52.6499977112,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,821400,2949,10,,250.0,0.05594238097982634,0.43901237315506,0.0,260,0.0,-28.071428571428573,99.26829528809999,385.0,42.2902980556,-83.7152925,1220,0.0,-0.7317047119000079,54.0099983215,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,823900,2949,10,,250.0,0.05569169889649437,0.4146271246384695,1.0,260,0.0,-11.571428571428571,99.26829528809999,387.0,42.2902791667,-83.7147444444,1227,0.0,0.0,52.1499977112,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,827000,2949,10,,250.0,0.05852859014110746,0.3915424450425658,-1.0,261,0.0,1.2857142857142858,99.26829528809999,388.7142857142857,42.2902675,-83.714215,1234,0.0,0.0,49.2999992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,830100,2949,10,,250.0,0.06713010976511119,0.31867242746250324,0.0,260,0.0,32.214285714285715,99.26829528809999,390.0,42.2902536111,-83.71372,1241,0.0,0.0,31.909999847399998,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,833200,2949,10,,250.0,0.10379822401893088,0.20368194044085616,0.0,260,0.0,47.142857142857146,99.26829528809999,392.2857142857143,42.2902611111,-83.7133111111,1248,0.0,0.0,9.5999994278,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,837400,2949,10,,250.0,0.15221609831789912,0.38976791714125697,1.0,260,0.0,-88.2,99.26829528809999,389.95,42.2902538889,-83.7130536111,1255,0.0,0.0,46.909999847399995,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,839500,2949,10,,250.0,0.029989137191217787,0.5163597088903878,0.0,261,0.0,-125.875,99.26829528809999,380.5,42.2902808333,-83.7125994444,1265,0.0,0.0,54.309997558599996,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,842600,2949,10,,250.0,0.05328343622366235,2.7929634692143117,5.0,261,0.0,-88.64285714285714,99.26829528809999,381.35714285714283,42.2903544444,-83.7123188889,1269,0.0,0.0,59.2599983215,80.1,59.0
